Reporte:,Detalle de facturas de grupos de locales,,,,,,,,,,,,
Periodo:,01 de julio de 2024 al 31 de julio de 2024,,,,,,,,,,,,
,,,,,,,,,,,,,
Nombre Local,ID Factura,Fecha Fin Transaccion,Codigo Interno del Producto,Codigo producto (Elemetrica),Descripcion del Producto,Descripcion de la Categoria,Categoria 2,Subtotal,Descuentos,Impuestos,Total,Unidades Vendidas,Precio
Restaurant 1,20240701_279966_V10G,1/7/24 19:13,11000015,casacasco01-5d78e012c5714e63_11000015_1df5bd2f7d4b869e,Balboa Roja lata 330 ml, Bebidas Alcoholicas, CERVEZA,20,0,1.4,21.4,4,5
Restaurant 1,20240701_279966_V10G,1/7/24 19:13,21600001,casacasco01-5d78e012c5714e63_21600001_c9899eb35f302aff,Soda Schweppes 330ML, Bebidas No Alcoholicas, SODA,3.5,0,0.25,3.75,1,3.5
Restaurant 1,20240701_279962_V10G,1/7/24 19:21,2393,casacasco01-5d78e012c5714e63_2393_c70cbbfbfd78e44a,Postre Kaboso Nikkei,,,15,0,1.05,16.05,1,15
Restaurant 1,20240701_279962_V10G,1/7/24 19:21,11100029,casacasco01-5d78e012c5714e63_11100029_a243504ef0b53838,Paixao Sour, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20240701_279962_V10G,1/7/24 19:21,666,casacasco01-5d78e012c5714e63_666_87e5996b213f88ba,Smoky Ruby, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20240701_279962_V10G,1/7/24 19:21,21800009,casacasco01-5d78e012c5714e63_21800009_474e7ec1fc7ef9eb,Jugo Maracuya Vaso, Bebidas No Alcoholicas, JUGOS,6,0,0.42,6.42,1,6
Restaurant 1,20240701_279962_V10G,1/7/24 19:21,21500003,casacasco01-5d78e012c5714e63_21500003_58847228b3f68369,Agua Panama Blue 500 ml, Bebidas No Alcoholicas, AGUA,5,0,0.35,5.35,1,5
Restaurant 1,20240701_279965_V10G,1/7/24 19:21,11100018,casacasco01-5d78e012c5714e63_11100018_045aafb2c5798c6e,Caipirinha, Bebidas Alcoholicas, COCTELES CLASICOS,25,0,1.75,26.75,2,12.5
Restaurant 1,20240701_279965_V10G,1/7/24 19:21,3187,casacasco01-5d78e012c5714e63_3187_39334f566f631b16,Papas Fritas, KOBORE, KOBORE TERRAZA,5,0,0.35,5.35,1,5
Restaurant 1,20240701_279979_V10G,1/7/24 19:22,10120001,casacasco01-5d78e012c5714e63_10120001_08b9646584cd93c5,Mojito Clasico, Bebidas Alcoholicas, MOJITOS,25,0,1.75,26.75,2,12.5
